step,time_s,x,y,x_dot,y_dot,theta,theta_dot,leg_contact_left,leg_contact_right,goal_x,goal_y,goal_theta,main_engine_thrust,side_engine_thrust,nozzle_angle,main_engine_thrust_raw,side_engine_thrust_raw,nozzle_angle_raw,reward,terminated,truncated,next_x,next_y,next_x_dot,next_y_dot,next_theta,next_theta_dot,next_leg_contact_left,next_leg_contact_right
68,1.1333333333333333,16.417442321777344,17.886093139648438,-0.45487141609191895,-10.315576553344727,0.13520494103431702,0.0008655725396238267,False,False,15.0,7.4796546662204,0.0,0.0,-0.1903784820577129,0.01762421028094832,-67.9944928945297,-0.1903784820577129,0.01762421028094832,0.5939317668294214,False,False,16.409818649291992,17.711435317993164,-0.4574374258518219,-10.479421615600586,0.13524402678012848,0.002342301420867443,False,False
69,1.15,16.409818649291992,17.711435317993164,-0.4574374258518219,-10.479421615600586,0.13524402678012848,0.002342301420867443,False,False,15.0,7.4796546662204,0.0,1.0,-0.17061979584395892,0.03320702226646245,173.63652346574563,-0.17061979584395892,0.03320702226646245,0.4624615597773806,False,False,16.40096664428711,17.542404174804688,-0.5310944318771362,-10.141815185546875,0.1352565735578537,0.0007507817936129868,False,False
70,1.1666666666666667,16.40096664428711,17.542404174804688,-0.5310944318771362,-10.141815185546875,0.1352565735578537,0.0007507817936129868,False,False,15.0,7.4796546662204,0.0,1.0,-0.08286576748359942,0.016417556675034577,46.92948255289356,-0.08286576748359942,0.016417556675034577,0.4403129380730416,False,False,16.390932083129883,17.37900733947754,-0.6020736694335938,-9.803827285766602,0.13525763154029846,6.226296682143584e-05,False,False
71,1.1833333333333333,16.390932083129883,17.37900733947754,-0.6020736694335938,-9.803827285766602,0.13525763154029846,6.226296682143584e-05,False,False,15.0,7.4796546662204,0.0,0.0,0.00821805569285039,0.009153772980891518,-82.28523889184822,0.00821805569285039,0.009153772980891518,0.5609239000766431,False,False,16.38089942932129,17.2128849029541,-0.6019629240036011,-9.967310905456543,0.13525761663913727,-2.0547372514556628e-06,False,False
72,1.2,16.38089942932129,17.2128849029541,-0.6019629240036011,-9.967310905456543,0.13525761663913727,-2.0547372514556628e-06,False,False,15.0,7.4796546662204,0.0,1.0,0.017731834255209633,0.008475219936323813,148.47735143727667,0.017731834255209633,0.008475219936323813,0.42801968530835144,False,False,16.369718551635742,17.052400588989258,-0.6708759665489197,-9.62903881072998,0.13524560630321503,-0.0007217941456474364,False,False
73,1.2166666666666666,16.369718551635742,17.052400588989258,-0.6708759665489197,-9.62903881072998,0.13524560630321503,-0.0007217941456474364,False,False,15.0,7.4796546662204,0.0,1.0,0.10722987486515201,0.0008809482991928254,18.189433038987552,0.10722987486515201,0.0008809482991928254,0.4057441621979427,False,False,16.357419967651367,16.897558212280273,-0.7378970384597778,-9.290507316589355,0.13522203266620636,-0.0014188347849994898,False,False
74,1.2333333333333334,16.357419967651367,16.897558212280273,-0.7378970384597778,-9.290507316589355,0.13522203266620636,-0.0014188347849994898,False,False,15.0,7.4796546662204,0.0,0.0,0.19565363312140094,-0.006474834205117075,-113.94289086634333,0.19565363312140094,-0.006474834205117075,0.5291750469983396,False,False,16.345165252685547,16.73999786376953,-0.735260009765625,-9.45365047454834,0.13517309725284576,-0.0029365066438913345,False,False
75,1.25,16.345165252685547,16.73999786376953,-0.735260009765625,-9.45365047454834,0.13517309725284576,-0.0029365066438913345,False,False,15.0,7.4796546662204,0.0,1.0,0.19539320543408378,-0.022490431826561692,105.32099844426378,0.19539320543408378,-0.022490431826561692,0.39371463271760315,False,False,16.331850051879883,16.58808708190918,-0.798962414264679,-9.114675521850586,0.13513769209384918,-0.0021135862916707993,False,False
76,1.2666666666666666,16.331850051879883,16.58808708190918,-0.798962414264679,-9.114675521850586,0.13513769209384918,-0.0021135862916707993,False,False,15.0,7.4796546662204,0.0,0.0,0.28991178795695305,-0.013811631549149751,-27.353421871816767,0.28991178795695305,-0.013811631549149751,0.5182230587585585,False,False,16.318599700927734,16.433460235595703,-0.7950547337532043,-9.2776460647583,0.13506492972373962,-0.004362498875707388,False,False
77,1.2833333333333334,16.318599700927734,16.433460235595703,-0.7950547337532043,-9.2776460647583,0.13506492972373962,-0.004362498875707388,False,False,15.0,7.4796546662204,0.0,1.0,0.2846156349405645,-0.03754384411219507,184.8572669117002,0.2846156349405645,-0.03754384411219507,0.38154202045868035,False,False,16.304330825805664,16.284488677978516,-0.856150209903717,-8.938332557678223,0.1350180208683014,-0.0028116924222558737,False,False
78,1.3,16.304330825805664,16.284488677978516,-0.856150209903717,-8.938332557678223,0.1350180208683014,-0.0028116924222558737,False,False,15.0,7.4796546662204,0.0,1.0,0.38126937588676824,-0.02118682328099385,51.85854874920853,0.38126937588676824,-0.02118682328099385,0.35893534469313254,False,False,16.28904151916504,16.141172409057617,-0.9173863530158997,-8.599023818969727,0.1349586695432663,-0.0035534228663891554,False,False
79,1.3166666666666667,16.28904151916504,16.141172409057617,-0.9173863530158997,-8.599023818969727,0.1349586695432663,-0.0035534228663891554,False,False,15.0,7.4796546662204,0.0,0.0,0.4652949149720369,-0.029017124329227952,-82.0300443122233,0.4652949149720369,-0.029017124329227952,0.48650331700166227,False,False,16.27385711669922,15.995144844055176,-0.911114513874054,-8.761678695678711,0.1348392516374588,-0.007162312511354685,False,False
80,1.3333333333333333,16.27385711669922,15.995144844055176,-0.911114513874054,-8.761678695678711,0.1348392516374588,-0.007162312511354685,False,False,15.0,7.4796546662204,0.0,1.0,0.4507026830688119,-0.06710106060560794,118.04038200580962,0.4507026830688119,-0.06710106060560794,0.34722297085920134,False,False,16.257736206054688,15.854782104492188,-0.9672041535377502,-8.42173957824707,0.13477081060409546,-0.004111523274332285,False,False
81,1.35,16.257736206054688,15.854782104492188,-0.9672041535377502,-8.42173957824707,0.13477081060409546,-0.004111523274332285,False,False,15.0,7.4796546662204,0.0,0.0,0.5520936915650964,-0.03492105164285749,-15.546634732667174,0.5520936915650964,-0.03492105164285749,0.47533990273056204,False,False,16.24173927307129,15.711711883544922,-0.9597622752189636,-8.584238052368164,0.13463094830513,-0.008394595235586166,False,False
82,1.3666666666666667,16.24173927307129,15.711711883544922,-0.9597622752189636,-8.584238052368164,0.13463094830513,-0.008394595235586166,False,False,15.0,7.4796546662204,0.0,1.0,0.5327626273036004,-0.080119349129498,176.88230435988928,0.5327626273036004,-0.080119349129498,0.3350590166508224,False,False,16.2248477935791,15.574311256408691,-1.0134708881378174,-8.244012832641602,0.13455183804035187,-0.0047527942806482315,False,False
83,1.3833333333333333,16.2248477935791,15.574311256408691,-1.0134708881378174,-8.244012832641602,0.13455183804035187,-0.0047527942806482315,False,False,15.0,7.4796546662204,0.0,1.0,0.6355596967041492,-0.04170507342740894,43.87710847628684,0.6355596967041492,-0.04170507342740894,0.3120985157239753,False,False,16.207027435302734,15.442578315734863,-1.0692044496536255,-7.903985500335693,0.13445979356765747,-0.0055316113866865635,False,False
84,1.4,16.207027435302734,15.442578315734863,-1.0692044496536255,-7.903985500335693,0.13445979356765747,-0.0055316113866865635,False,False,15.0,7.4796546662204,0.0,0.0,0.7151272037997842,-0.049929417676292366,-89.05525182202346,0.7151272037997842,-0.049929417676292366,0.44367394739234445,False,False,16.189367294311523,15.308141708374023,-1.0595647096633911,-8.06618881225586,0.13427522778511047,-0.011078963987529278,False,False
85,1.4166666666666667,16.189367294311523,15.308141708374023,-1.0595647096633911,-8.06618881225586,0.13427522778511047,-0.011078963987529278,False,False,15.0,7.4796546662204,0.0,1.0,0.6870127122849227,-0.10846967570669949,91.1148144269365,0.6870127122849227,-0.10846967570669949,0.30074743110322366,False,False,16.1708927154541,15.1793851852417,-1.1084643602371216,-7.725409984588623,0.1341758668422699,-0.005960305221378803,False,False
86,1.4333333333333333,16.1708927154541,15.1793851852417,-1.1084643602371216,-7.725409984588623,0.1341758668422699,-0.005960305221378803,False,False,15.0,7.4796546662204,0.0,0.0,0.7943820197135212,-0.05447627140395343,-40.53675982445481,0.7943820197135212,-0.05447627140395343,0.4323333867676211,False,False,16.152597427368164,15.047926902770996,-1.0977556705474854,-7.887473106384277,0.13397382199764252,-0.012122456915676594,False,False
87,1.45,16.152597427368164,15.047926902770996,-1.0977556705474854,-7.887473106384277,0.13397382199764252,-0.012122456915676594,False,False,15.0,7.4796546662204,0.0,1.0,0.7618437457829714,-0.11950414559058847,131.73241338542653,0.7618437457829714,-0.11950414559058847,0.2885691570131946,False,False,16.133522033691406,14.922152519226074,-1.1445008516311646,-7.54645299911499,0.13386477530002594,-0.006543930619955063,False,False
88,1.4666666666666666,16.133522033691406,14.922152519226074,-1.1445008516311646,-7.54645299911499,0.13386477530002594,-0.006543930619955063,False,False,15.0,7.4796546662204,0.0,1.0,0.8699392810463905,-0.06065996214002371,1.6478211613709066,0.8699392810463905,-0.06065996214002371,0.2652759198556775,False,False,16.113605499267578,14.802056312561035,-1.1950269937515259,-7.20576810836792,0.13374215364456177,-0.007353159599006176,False,False
89,1.4833333333333334,16.113605499267578,14.802056312561035,-1.1950269937515259,-7.20576810836792,0.13374215364456177,-0.007353159599006176,False,False,15.0,7.4796546662204,0.0,0.0,0.9450187038630249,-0.0692077507097274,-127.40361281741598,0.9450187038630249,-0.0692077507097274,0.4006957443790875,False,False,16.093900680541992,14.6792631149292,-1.1822870969772339,-7.367565155029297,0.1334974318742752,-0.014683823101222515,False,False
90,1.5,16.093900680541992,14.6792631149292,-1.1822870969772339,-7.367565155029297,0.1334974318742752,-0.014683823101222515,False,False,15.0,7.4796546662204,0.0,1.0,0.9042280565947296,-0.14656705200858414,32.92569345069405,0.9042280565947296,-0.14656705200858414,0.25420339536034753,False,False,16.07349395751953,14.562162399291992,-1.224433422088623,-7.02606201171875,0.13336972892284393,-0.00765858544036746,False,False
91,1.5166666666666666,16.07349395751953,14.562162399291992,-1.224433422088623,-7.02606201171875,0.13336972892284393,-0.00765858544036746,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.07246164943743498,-93.78892546707273,1.0167232809588314,-0.07246164943743498,0.3894277530834682,False,False,16.053312301635742,14.442366600036621,-1.2109514474868774,-7.187764644622803,0.13311272859573364,-0.015415763482451439,False,False
92,1.5333333333333334,16.053312301635742,14.442366600036621,-1.2109514474868774,-7.187764644622803,0.13311272859573364,-0.015415763482451439,False,False,15.0,7.4796546662204,0.0,1.0,0.9728984974324704,-0.15432172280922532,58.65037675893451,0.9728984974324704,-0.15432172280922532,0.24197101775412513,False,False,16.03245735168457,14.328265190124512,-1.2512784004211426,-6.846068859100342,0.13297618925571442,-0.00819223653525114,False,False
93,1.55,16.03245735168457,14.328265190124512,-1.2512784004211426,-6.846068859100342,0.13297618925571442,-0.00819223653525114,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.07812511936016381,-65.4754810233507,1.084804255887866,-0.07812511936016381,0.37937015214677783,False,False,16.01182746887207,14.211468696594238,-1.2377954721450806,-7.007776260375977,0.13271045684814453,-0.015949461609125137,False,False
94,1.5666666666666667,16.01182746887207,14.211468696594238,-1.2377954721450806,-7.007776260375977,0.13271045684814453,-0.015949461609125137,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.15998643114417793,79.1232085535126,1.0413826122879983,-0.15998643114417793,0.23035295258453745,False,False,15.990543365478516,14.100369453430176,-1.2770428657531738,-6.665977954864502,0.13257047533988953,-0.008402254432439804,False,False
95,1.5833333333333333,15.990543365478516,14.100369453430176,-1.2770428657531738,-6.665977954864502,0.13257047533988953,-0.008402254432439804,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08037529385834932,-42.13310031384268,1.1543469235301016,-0.08037529385834932,0.3687877553601038,False,False,15.969484329223633,13.986574172973633,-1.2635595798492432,-6.82769250869751,0.13230109214782715,-0.01615939661860466,False,False
96,1.6,15.969484329223633,13.986574172973633,-1.2635595798492432,-6.82769250869751,0.13230109214782715,-0.01615939661860466,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16223604149371385,94.67645230870845,1.111336247622967,-0.16223604149371385,0.21913644524722828,False,False,15.94777774810791,13.8784761428833,-1.3023970127105713,-6.48586368560791,0.13216103613376617,-0.008400268852710724,False,False
97,1.6166666666666667,15.94777774810791,13.8784761428833,-1.3023970127105713,-6.48586368560791,0.13216103613376617,-0.008400268852710724,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08038914832472802,-23.429877958565545,1.225502234697342,-0.08038914832472802,0.35782785782465365,False,False,15.92629623413086,13.767683029174805,-1.2889127731323242,-6.6475830078125,0.13189169764518738,-0.01615743897855282,False,False
98,1.6333333333333333,15.92629623413086,13.767683029174805,-1.2889127731323242,-6.6475830078125,0.13189169764518738,-0.01615743897855282,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16225018692389132,105.65054541835978,1.1829129479825498,-0.16225018692389132,0.20785967743297648,False,False,15.904170989990234,13.66258716583252,-1.3275419473648071,-6.3057379722595215,0.13175170123577118,-0.008396829478442669,False,False
99,1.65,15.904170989990234,13.66258716583252,-1.3275419473648071,-6.3057379722595215,0.13175170123577118,-0.008396829478442669,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.08038765639252962,-9.02538989339336,1.2972568761557342,-0.08038765639252962,0.34686348215964924,False,False,15.882269859313965,13.55479621887207,-1.3140569925308228,-6.467462062835693,0.13148239254951477,-0.016154007986187935,False,False
100,1.6666666666666667,15.882269859313965,13.55479621887207,-1.3140569925308228,-6.467462062835693,0.13148239254951477,-0.016154007986187935,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16224878088757397,112.39645944315586,1.2550864465534688,-0.16224878088757397,0.1965495237384812,False,False,15.859728813171387,13.452702522277832,-1.3524792194366455,-6.1256022453308105,0.13134244084358215,-0.00839349627494812,False,False
101,1.6833333333333333,15.859728813171387,13.452702522277832,-1.3524792194366455,-6.1256022453308105,0.13134244084358215,-0.00839349627494812,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.08038727822899819,1.4423638746883547,1.3695974767208101,-0.08038727822899819,0.17438415030556884,False,False,15.83642578125,13.35629653930664,-1.3982059955596924,-5.784372329711914,0.13120323419570923,-0.008351095952093601,False,False
102,1.7,15.83642578125,13.35629653930664,-1.3982059955596924,-5.784372329711914,0.13120323419570923,-0.008351095952093601,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.07995178738795222,-106.38855198792692,1.4473310086876152,-0.07995178738795222,0.31507629490494904,False,False,15.813346862792969,13.257194519042969,-1.3847200870513916,-5.946105003356934,0.13093478977680206,-0.01610826887190342,False,False
103,1.7166666666666666,15.813346862792969,13.257194519042969,-1.3847200870513916,-5.946105003356934,0.13093478977680206,-0.01610826887190342,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.16181277946755293,4.76157300869958,1.406341577321291,-0.16181277946755293,0.16364126488830352,False,False,15.789631843566895,13.163790702819824,-1.422905445098877,-5.6042256355285645,0.1307949721813202,-0.008388901129364967,False,False
104,1.7333333333333334,15.789631843566895,13.163790702819824,-1.422905445098877,-5.6042256355285645,0.1307949721813202,-0.008388901129364967,False,False,15.0,7.4796546662204,0.0,0.0,1.0,-0.0803853342793882,-98.46661503809563,1.521496144682169,-0.0803853342793882,0.30415508941271097,False,False,15.766141891479492,13.0676908493042,-1.4094188213348389,-5.765963077545166,0.13052582740783691,-0.01614607311785221,False,False
105,1.75,15.766141891479492,13.0676908493042,-1.4094188213348389,-5.765963077545166,0.13052582740783691,-0.01614607311785221,False,False,15.0,7.4796546662204,0.0,1.0,1.0,-0.1622463760636747,5.345357269994362,1.4809133924543856,-0.1622463760636747,0.15216305532844218,False,False,15.742019653320312,12.977290153503418,-1.447358250617981,-5.424066066741943,0.13038598001003265,-0.008385800756514072,False,False
